Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
57	200.0	0.0	200.0	200.0	200.0	63.7382265625	9.040342741013749	75.44439	31.417988	29000	-0.8040972948074341	656.7416381835938	-0.07936221361160278	-125.95343017578125	0.3423784375190735	0.0008559574489481747	0.03400000184774399	79.0	73.68389058113098
58	200.0	0.0	200.0	200.0	200.0	57.95828125	4.8729468833679075	63.620377	39.591106	29500	-3.03999924659729	536.7103881835938	-0.058351993560791016	-53.537994384765625	0.3139057755470276	-0.0016161131206899881	0.03200000151991844	79.0	74.83117437362671
59	200.0	0.0	200.0	200.0	200.0	59.9794375	2.1961565325871013	65.819046	55.353344	30000	-3.026747226715088	542.6513061523438	-0.0673973560333252	-46.182586669921875	0.32524093985557556	0.00015188050747383386	0.036000002175569534	79.0	76.00229334831238
60	200.0	0.0	200.0	200.0	200.0	58.88166015625	7.2058190460904585	68.94406	41.249474	30500	-2.731919050216675	494.1039123535156	-0.0874474048614502	-145.48715209960938	0.35370856523513794	0.005551957990974188	0.03200000151991844	79.0	77.17626070976257
61	200.0	0.0	200.0	200.0	200.0	67.172046875	5.629738975965049	73.927155	49.64414	31000	0.09005805104970932	463.5929260253906	-0.04479288309812546	-154.14166259765625	0.3603207767009735	0.006276532541960478	0.04800000041723251	79.0	78.34976649284363
62	200.0	0.0	200.0	200.0	200.0	49.8537109375	19.617821935678794	73.20339	3.4799678	31500	-4.64054536819458	349.599609375	-0.052863121032714844	-208.097412109375	0.3419617712497711	0.005873528774827719	0.04400000348687172	79.0	79.52186632156372
63	200.0	0.0	200.0	200.0	200.0	63.3818203125	9.990303893025477	75.204094	32.02541	32000	-1.0503250360488892	384.7851257324219	-0.11702585220336914	-69.97103881835938	0.33576011657714844	0.0038262049201875925	0.07000000029802322	79.0	80.68944978713989
64	200.0	0.0	200.0	200.0	200.0	72.2078671875	4.098826051444487	77.12626	55.176525	32500	1.2516014575958252	581.6012573242188	-0.08118438720703125	-266.7894287109375	0.32300904393196106	0.010739210061728954	0.04400000348687172	79.0	81.84385991096497
65	200.0	0.0	200.0	200.0	200.0	66.6258125	7.941040548945711	76.34641	34.93957	33000	0.9646686315536499	403.3410949707031	-0.09603065252304077	-160.0610809326172	0.36284732818603516	0.008632601238787174	0.07400000095367432	79.0	82.996346950531
66	200.0	0.0	200.0	200.0	200.0	40.1304296875	28.70321410574084	76.92299	3.2287748	33500	-6.05339241027832	1187.000732421875	-0.09340906143188477	-777.919921875	0.367094486951828	-0.0059462846256792545	0.0560000017285347	79.0	84.14483952522278
67	200.0	0.0	200.0	200.0	200.0	59.1626953125	7.704108076214923	67.81207	38.492844	34000	-2.7433393001556396	303.8214416503906	-0.008560657501220703	-205.49066162109375	0.33466053009033203	0.002050805604085326	0.024000000208616257	79.0	85.30650591850281
68	200.0	0.0	200.0	200.0	200.0	38.350515625	22.540422023555816	77.64346	5.7798567	34500	-5.7442169189453125	624.4773559570312	-0.05617189407348633	-412.51007080078125	0.3349144756793976	-0.0001473245647503063	0.03400000184774399	79.0	86.4559919834137
69	200.0	0.0	200.0	200.0	200.0	68.7410078125	14.914434074077366	77.90719	24.605606	35000	0.5486527681350708	467.36199951171875	-0.08092138171195984	-176.64218139648438	0.27517011761665344	0.005766332149505615	0.06800000369548798	79.0	87.6103744506836
70	200.0	0.0	200.0	200.0	200.0	55.3508203125	21.185654786907108	74.3315	16.97614	35500	-2.969644069671631	669.4793090820312	-0.12339258193969727	-413.84271240234375	0.341842383146286	-0.0013418421149253845	0.12400000542402267	79.0	88.83273601531982
71	200.0	0.0	200.0	200.0	200.0	39.7040703125	23.831993989173462	75.8159	3.33645	36000	-7.897209167480469	661.1004028320312	-0.08559560775756836	-601.68310546875	0.2816751301288605	0.004042411223053932	0.10400000214576721	79.0	89.96662378311157
72	200.0	0.0	200.0	200.0	200.0	79.27240625	4.322287579728471	82.09597	62.371643	36500	4.301482200622559	913.3034057617188	-0.04123687744140625	-390.50592041015625	0.25116828083992004	0.005931298714131117	0.036000002175569534	79.0	91.11092877388
73	200.0	0.0	200.0	200.0	200.0	57.63888671875	10.699699908174995	68.08769	12.014005	37000	-2.953139066696167	310.1154479980469	-0.04961395263671875	-139.0242156982422	0.2529376745223999	-0.0005890553002245724	0.036000002175569534	79.0	92.2804343700409
74	200.0	0.0	200.0	200.0	200.0	56.556625	15.544600147639693	71.77156	7.550974	37500	-0.3163982629776001	180.0381317138672	-0.09101617336273193	-61.11717987060547	0.253371924161911	0.020923463627696037	0.15000000596046448	4.0	93.16444420814514
75	200.0	0.0	200.0	200.0	200.0	41.486296875	19.23228243085048	71.742775	3.2044277	38000	-6.762943267822266	521.3395385742188	-0.05837059020996094	-362.82135009765625	0.26680704951286316	0.000770469952840358	0.08800000697374344	79.0	94.32943725585938
76	200.0	0.0	200.0	200.0	200.0	67.9856328125	14.906145439884853	76.76784	22.595478	38500	0.3879629671573639	421.8055114746094	-0.014062732458114624	-52.571502685546875	0.26046299934387207	0.004959492944180965	0.020000001415610313	79.0	95.50236392021179
