Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
24	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	14399	77.455859375	1.1669044760883833	78.74751	67.39656	0.003832505941390991	56.832170724868774
25	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	14999	78.95346354166666	0.4485248547049382	80.140434	77.061935	0.0036341766516367596	59.37110161781311
26	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	15599	80.24366536458334	0.4924992037539169	81.31316	77.808136	0.0033861207962036133	62.03795647621155
27	179.33333333333334	29.2270793609069	200.0	138.0	200.0	0.0	200.0	200.0	179.33333333333334	200.0	16199	81.56839192708334	0.500745979769067	83.03507	78.42422	0.0219983704884847	64.40214657783508
28	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	16799	82.81009114583334	0.5005375071066182	84.19502	79.350914	0.02557973543802897	66.75386023521423
29	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	17399	84.19883463541667	0.5881785701254489	85.6393	76.854965	0.05857699712117513	69.22226428985596
30	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	17999	85.33931640625	1.0017214390594593	86.83637	73.456604	0.018528459866841634	71.76597380638123
31	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	18599	86.01826822916667	1.9780109358569764	87.77133	72.8113	0.00404582420984904	74.39995336532593
32	200.0	0.0	200.0	200.0	164.0	72.0	200.0	20.0	200.0	164.0	19199	87.02901041666667	1.9289115764574762	88.69012	74.09497	0.004033254384994507	76.66591572761536
33	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	19799	88.07731119791667	1.8460300498602344	89.688	74.52868	0.005305093129475911	79.04655313491821
34	200.0	0.0	200.0	200.0	163.0	74.0	200.0	15.0	200.0	163.0	20399	89.25462890625	0.8718826129539942	90.17121	74.70481	0.0024965250492095946	81.45462584495544
35	178.33333333333334	30.641294294067034	200.0	135.0	162.8	74.40000105006719	200.0	14.0	178.33333333333334	162.8	20999	90.09049479166667	0.27888944915404495	91.25805	89.20911	0.006958207289377848	84.09067034721375
36	160.75	23.909987452945266	200.0	140.0	200.0	0.0	200.0	200.0	160.75	200.0	21599	90.857578125	0.524319161862404	92.320724	83.65761	0.15973951975504558	86.83533453941345
37	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	22199	91.3883203125	0.9609666641068979	92.41938	83.49585	0.21693613688151042	89.41150856018066
38	194.0	5.354126134736337	200.0	187.0	200.0	0.0	200.0	200.0	194.0	200.0	22799	91.68233072916667	1.5418019718214464	92.889496	60.10561	0.13976404825846353	91.9663097858429
39	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	23399	92.04299479166667	2.929861244848039	93.91152	57.911156	0.18781476338704428	94.58896350860596
