Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
86	49.333333333333336	17.93196926294308	85.0	28.0	49.333333333333336	26.612418619791665	13.655687917494307	48.77069	1.7285943	52200	-1.5421072244644165	72.37818908691406	0.0	-21.17819595336914	0.6011986136436462	1.390775050680304e-09	143.70780038833618
87	68.66666666666667	44.615643714536944	167.0	38.0	68.66666666666667	29.221871744791667	13.624374029963114	46.426632	1.5798627	52800	2.915463447570801	432.8035888671875	0.0	-234.2939453125	0.6060287356376648	-3.9736430812453705e-10	145.44167566299438
88	53.6	25.24757394749791	101.0	22.0	53.6	36.144557291666665	19.02304660361566	60.518406	3.0058968	53400	-4.0790252685546875	224.06495666503906	0.0	-142.74508666992188	0.5953208804130554	8.443991617035351e-10	147.034419298172
89	59.44444444444444	23.875189744373994	98.0	31.0	59.44444444444444	27.578863932291668	12.486581339248412	50.701607	3.2916389	54000	0.33917564153671265	134.77943420410156	0.0	-48.30278015136719	0.6060831546783447	4.172325152040912e-09	148.76333594322205
90	59.0	40.710359042058734	170.0	27.0	59.0	26.419055989583335	12.529523467926996	47.882328	2.6954327	54600	0.7663618922233582	288.8394470214844	0.0	-128.5845489501953	0.5967355370521545	2.2351742678949904e-09	150.46831035614014
91	59.7	18.38504853857136	99.0	28.0	59.7	31.26565104166667	15.845725961596079	56.628002	1.3872123	55200	-1.710355281829834	134.23231506347656	0.0	-60.19166564941406	0.5956312417984009	-1.9371511061905267e-09	152.2470715045929
92	70.5	28.709754439911183	131.0	32.0	70.5	31.944615885416667	10.791625442327954	47.41758	3.3660698	55800	0.14617350697517395	214.94244384765625	0.0	-60.376556396484375	0.6009940505027771	-1.639127722441458e-09	153.78996872901917
93	88.66666666666667	24.424486524637267	122.0	54.0	88.66666666666667	27.9914453125	11.823321762516658	52.11785	0.0692454	56400	3.6925957202911377	249.90768432617188	0.0	-170.0670928955078	0.5954939126968384	-1.5894572324981482e-09	155.339341878891
94	56.888888888888886	16.13446592448609	85.0	35.0	56.888888888888886	34.69498372395833	19.4257963157241	58.801865	-2.020821	57000	-2.4624242782592773	168.10546875	0.0	-102.31108856201172	0.6020002365112305	-9.934107703113426e-11	156.92763781547546
95	55.4	21.406540828316352	86.0	24.0	55.4	30.654524739583334	13.33060925948873	46.304443	0.38503683	57600	-1.3874202966690063	134.26712036132812	0.0	-80.72525787353516	0.5882424712181091	1.5397867425548384e-09	158.5314166545868
96	68.0	18.81488772222678	102.0	41.0	68.0	26.451770833333335	12.749010378260738	46.1308	1.4078631	58200	0.742106556892395	97.0578384399414	0.0	-25.068748474121094	0.592965841293335	3.029902773121762e-09	160.11318969726562
97	61.0	23.166067138525406	88.0	26.0	61.0	26.462945963541667	13.990650244746787	47.965984	0.96557343	58800	0.364172101020813	148.07443237304688	0.0	-51.885955810546875	0.5841360688209534	7.450580707946131e-10	161.6620488166809
