Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
44	119.6	3.3823068148304403	123.0	114.0	131.2	11.05260139327361	145.0	116.0	119.6	131.2	26399	64.28536458333333	32.684122674472995	99.336784	0.64277685	0.060609779357910155	232.26927495002747
45	130.6	16.156732796219583	159.0	112.0	123.6	8.685620089428884	133.0	108.0	130.6	123.6	26999	63.52470703125	32.86685418726086	100.724236	0.6474483	0.06953218460083008	237.37712216377258
46	134.75	11.818946653572814	149.0	118.0	169.2	17.971088842351413	200.0	148.0	134.75	169.2	27599	63.04141927083333	32.47281715784244	100.74452	0.53505194	0.04827388127644857	242.7174427509308
47	152.25	28.69124430902222	200.0	124.0	178.8	18.583864231252473	198.0	146.0	152.25	178.8	28199	63.5349609375	32.16956701086707	101.18649	0.68360937	0.051228243509928384	248.16832947731018
48	180.66666666666666	13.274872089926376	195.0	163.0	199.8	0.39999998807907083	200.0	199.0	180.66666666666666	199.8	28799	68.65826171875	30.58914908373011	101.19351	0.5093163	0.09064263661702474	253.59774255752563
49	192.66666666666666	10.370899784360063	200.0	178.0	180.6	8.23650426099606	196.0	172.0	192.66666666666666	180.6	29399	75.539140625	26.36850433440117	101.54205	0.89037204	0.12259633382161458	259.0356740951538
50	197.33333333333334	1.6996732023694148	199.0	195.0	171.4	7.787169090330982	186.0	164.0	197.33333333333334	171.4	29999	83.208515625	18.128730937841915	101.838875	1.3315318	0.24431421915690105	264.56200528144836
51	173.0	13.322912594474229	185.0	151.0	194.6	8.867919848611976	200.0	177.0	173.0	194.6	30599	85.63960286458334	10.407044201425142	101.93628	65.83104	0.2666583251953125	270.1154136657715
52	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	31199	87.51825520833333	10.103457664128323	102.26115	64.60055	0.34285400390625	275.91124296188354
53	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	31799	90.98188151041667	9.925561487056203	102.086876	63.609848	0.2684761555989583	281.61355352401733
54	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	32399	94.4318359375	8.405956082222296	102.05335	63.42308	0.10242141723632812	287.22463369369507
55	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	32999	96.47563802083333	6.489946401695086	101.73665	63.912197	0.010108190377553304	292.71780586242676
56	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	33599	97.26426432291667	5.077255694824222	101.833176	64.601685	0.013224898179372151	298.21164202690125
57	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	34199	97.6256640625	4.723497198183778	101.92587	83.415	0.00902064323425293	303.7406144142151
58	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	34799	99.07704427083333	3.2895048693011915	101.95339	83.59398	0.0068374347686767575	309.2695550918579
59	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	35399	99.5328515625	2.5185186514927116	102.15368	86.390305	0.003121366103490194	315.2118730545044
60	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	35999	100.1303125	0.9421154291983513	101.59393	96.13725	0.0010067704319953919	321.88065361976624
61	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	36599	100.11024739583333	0.7303783993254263	101.513405	96.84126	0.0009535480539004008	327.9403176307678
62	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	37199	100.23665364583333	0.7724928140151713	101.66483	96.34192	0.0035873862107594807	333.7867136001587
63	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	37799	100.2666796875	0.9935652139189938	101.80672	96.36344	0.002899629871050517	339.2153220176697
64	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	38399	100.59977864583334	0.8351828332707961	101.73616	96.72889	0.003576129674911499	344.8782494068146
65	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	38999	100.88623046875	0.5451793839734179	101.660164	97.85283	0.0031506510575612387	350.5776033401489
66	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	39599	100.93376302083334	0.23428686222543949	101.473755	98.640686	0.001815866231918335	356.6515529155731
67	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	40199	101.07834635416667	0.11235689315350109	101.492386	100.01254	0.0017272269725799561	364.51557779312134
