Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
27	105.5	72.7295217455287	198.0	25.0	75.2	50.82282913157728	120.0	12.0	105.5	75.2	16199	71.53865234375	13.354112389385277	82.20719	29.301548	0.3247261047363281	89.09174847602844
28	154.75	22.37604746151563	168.0	116.0	198.6	2.8000000272478376	200.0	193.0	154.75	198.6	16799	70.390859375	14.552193241054766	83.450935	28.31953	0.3084906005859375	92.01864576339722
29	185.33333333333334	20.741799568720126	200.0	156.0	197.4	5.199999941312349	200.0	187.0	185.33333333333334	197.4	17399	71.37643880208333	15.235205426084677	84.91161	8.529939	0.26925593058268227	94.58434438705444
30	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	17999	73.15352864583333	15.722813838495957	86.25734	0.6147906	0.14792278289794922	98.19429874420166
31	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	18599	75.72076822916667	14.586868916654685	87.14942	-1.4913124	0.06833534876505534	101.19114208221436
32	200.0	0.0	200.0	200.0	197.8	2.4000000476837156	200.0	194.0	200.0	197.8	19199	78.4765625	13.480015590217246	88.05704	-2.1466014	0.022671217918395995	104.01507306098938
33	198.0	2.8284271247461903	200.0	194.0	200.0	0.0	200.0	200.0	198.0	200.0	19799	77.29203776041666	16.452876204988193	89.26733	-3.7265184	0.016414686838785806	106.81607961654663
34	199.33333333333334	0.9428090134841639	200.0	198.0	200.0	0.0	200.0	200.0	199.33333333333334	200.0	20399	74.507578125	21.456426290663284	91.01237	-3.3884423	0.020956118901570637	109.47295951843262
35	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	20999	74.80464192708334	22.463628009146994	91.11395	-0.76973844	0.01301664670308431	112.3491747379303
36	162.5	64.9519052838329	200.0	50.0	200.0	0.0	200.0	200.0	162.5	200.0	21599	80.08821614583333	20.307087740491003	91.9324	0.8240363	0.016742963790893555	115.03864598274231
37	200.0	0.0	200.0	200.0	192.4	15.199999678762332	200.0	162.0	200.0	192.4	22199	87.82365885416667	11.174999417412364	92.07456	2.6276507	0.04777462641398112	118.46677780151367
38	65.5	27.919527216627433	126.0	36.0	200.0	0.0	200.0	200.0	65.5	200.0	22799	91.3748828125	1.02647806920679	93.09186	69.45261	0.21150784810384116	122.35586142539978
39	91.85714285714286	71.47312338264943	200.0	18.0	200.0	0.0	200.0	200.0	91.85714285714286	200.0	23399	91.75926432291666	0.6183466666018798	93.91016	82.17871	0.5861344909667969	126.75038361549377
40	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	23999	91.81044270833333	1.114828420532309	93.674126	83.686516	0.6063374837239583	130.18740582466125
41	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	24599	92.43114583333333	1.3191674799544109	94.5075	84.976074	0.48544001261393227	133.38977122306824
42	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	25199	92.81328776041667	1.2396941695896546	94.74568	86.71367	0.10681634267171224	136.01294589042664
43	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	25799	93.32685546875	0.9895275820369936	94.83947	87.534424	0.004903438091278076	139.9046368598938
44	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	26399	94.02953125	0.4071682768290335	95.06034	89.62329	0.003986384868621826	143.2571620941162
45	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	26999	94.53026692708333	0.2756883271950911	95.61815	89.939476	0.0025093527634938557	146.49292516708374
46	185.0	21.213203435596427	200.0	155.0	200.0	0.0	200.0	200.0	185.0	200.0	27599	94.8576953125	0.28057162382570233	95.69937	89.753426	0.04090009371439616	149.4828474521637
